"dgp","d","T_sample","tuning","method","nrep_eff","frob_mean","frob_median","frob_sd","frob_sq_mean","frob_sq_median","frob_sq_sd","msfe_mean","msfe_median","msfe_sd","rmfe_mean","rmfe_median","rmfe_sd","hamming_mean","hamming_median","hamming_sd","precision_mean","precision_median","precision_sd","recall_mean","recall_median","recall_sd","F1_mean","F1_median","F1_sd","specificity_mean","specificity_median","specificity_sd","TPR_mean","TPR_median","TPR_sd","FPR_mean","FPR_median","FPR_sd","TP_mean","TP_median","TP_sd","FP_mean","FP_median","FP_sd","FN_mean","FN_median","FN_sd","TN_mean","TN_median","TN_sd","support_true_mean","support_true_median","support_true_sd","support_hat_mean","support_hat_median","support_hat_sd","off_hamming_mean","off_hamming_median","off_hamming_sd","off_precision_mean","off_precision_median","off_precision_sd","off_recall_mean","off_recall_median","off_recall_sd","off_F1_mean","off_F1_median","off_F1_sd","off_TP_mean","off_TP_median","off_TP_sd","off_FP_mean","off_FP_median","off_FP_sd","off_FN_mean","off_FN_median","off_FN_sd","off_TN_mean","off_TN_median","off_TN_sd","support_true_offdiag_mean","support_true_offdiag_median","support_true_offdiag_sd","support_hat_offdiag_mean","support_hat_offdiag_median","support_hat_offdiag_sd","rho_true_mean","rho_true_median","rho_true_sd","rho_hat_mean","rho_hat_median","rho_hat_sd","max_abs_mean","max_abs_median","max_abs_sd","lambda_lasso_mean","lambda_lasso_median","lambda_lasso_sd","lambda_adaptive_mean","lambda_adaptive_median","lambda_adaptive_sd","scaled_lambda0_mean","scaled_lambda0_median","scaled_lambda0_sd","base_lasso_support_mean","base_lasso_support_median","base_lasso_support_sd","base_adaptive_support_mean","base_adaptive_support_median","base_adaptive_support_sd","base_lasso_support_offdiag_mean","base_lasso_support_offdiag_median","base_lasso_support_offdiag_sd","base_adaptive_support_offdiag_mean","base_adaptive_support_offdiag_median","base_adaptive_support_offdiag_sd","threshold_factor_mean","threshold_factor_median","threshold_factor_sd","runtime_fit_seconds_mean","runtime_fit_seconds_median","runtime_fit_seconds_sd","rank_frob","rank_rmfe","rank_hamming","rank_F1","rank_off_hamming","rank_off_F1"
"dgp1",30,500,"theory","L-Des",500,1.30685038197135,1.30608421617199,0.0324342911263504,1.70890780013306,1.70585598164802,0.0845557060775733,31.9395888193619,31.9516246765098,0.870624071883238,5.65098816492289,5.65257680276791,0.0770288657301156,0.866666666666667,0.866666666666667,0,0.133333333333333,0.133333333333333,0,1,1,0,0.235294117647059,0.235294117647059,0,0,0,0,1,1,0,1,1,0,120,120,0,780,780,0,0,0,0,0,0,0,120,120,0,900,900,0,0.896551724137931,0.896551724137931,0,0.103448275862069,0.103448275862069,0,1,1,0,0.1875,0.1875,0,90,90,0,780,780,0,0,0,0,0,0,0,90,90,0,870,870,0,0.748855720453578,0.748855720453578,0,0.735505782093911,0.74241890739612,0.0459332365976493,0.290570119533415,0.289140384868289,0.01833658523831,0.116756385837848,0.116756385837848,0,NA,NA,NA,NA,NA,NA,240.746,240,10.0948152330381,31.734,32,1.34120903790824,210.746,210,10.0948152330381,1.734,2,1.34120903790824,1,1,0,0.0791200000000031,0.0799999999999272,0.0121292967512243,6.5,6.5,10.5,10.5,10.5,6.5
"dgp1",30,500,"theory","A",500,1.76074700556762,1.76035807196946,0.0127730569505977,3.10039284229722,3.09886054413003,0.045042440498187,33.9200028389924,33.9074907574604,1.01322899237525,5.82343906875708,5.82301387742275,0.0870367868809212,0.0980733333333333,0.0977777777777778,0.00149023226434248,1,1,0,0.26445,0.266666666666667,0.0111767419825686,0.418162088771864,0.421052631578947,0.0138920015332479,1,1,0,0.26445,0.266666666666667,0.0111767419825686,0,0,0,31.734,32,1.34120903790824,0,0,0,88.266,88,1.34120903790824,780,780,0,120,120,0,31.734,32,1.34120903790824,0.101455172413793,0.101149425287356,0.00154161958380257,0.82,1,0.384572218943551,0.0192666666666667,0.0222222222222222,0.0149023226434248,0.0373906999176172,0.0434782608695652,0.028395498552026,1.734,2,1.34120903790824,0,0,0,88.266,88,1.34120903790824,780,780,0,90,90,0,1.734,2,1.34120903790824,0.748855720453578,0.748855720453578,0,0.367999329320369,0.367403885325505,0.0398966020148545,0.367999329320369,0.367403885325505,0.0398966020148545,0.116756385837848,0.116756385837848,0,0.116756385837848,0.116756385837848,0,NA,NA,NA,240.746,240,10.0948152330381,31.734,32,1.34120903790824,210.746,210,10.0948152330381,1.734,2,1.34120903790824,1,1,0,0.0791200000000031,0.0799999999999272,0.0121292967512243,10,10,4,7,4,9
"dgp1",30,500,"theory","A-Th",500,1.76541584878365,1.7647284021381,0.0125880862110784,3.11685126213112,3.11426633449658,0.0445356153454579,33.9437915527151,33.932431044976,1.0151751027689,5.82547906165088,5.82515500768293,0.0871805935638047,0.09998,0.1,0.000163750181897008,1,1,0,0.25015,0.25,0.00122812636422756,0.400190449634019,0.4,0.00155784150455079,1,1,0,0.25015,0.25,0.00122812636422756,0,0,0,30.018,30,0.147375163707307,0,0,0,89.982,90,0.147375163707307,780,780,0,120,120,0,30.018,30,0.147375163707307,0.103427586206897,0.103448275862069,0.000169396739893456,0.016,0,0.125600760754879,2e-04,0,0.00163750181897008,0.000394648829431438,0,0.00322618279856267,0.018,0,0.147375163707307,0,0,0,89.982,90,0.147375163707307,780,780,0,90,90,0,0.018,0,0.147375163707307,0.748855720453578,0.748855720453578,0,0.367999329320369,0.367403885325505,0.0398966020148545,0.367999329320369,0.367403885325505,0.0398966020148545,0.116756385837848,0.116756385837848,0,0.116756385837848,0.116756385837848,0,NA,NA,NA,240.746,240,10.0948152330381,31.734,32,1.34120903790824,210.746,210,10.0948152330381,1.734,2,1.34120903790824,1,1,0,0.0791200000000031,0.0799999999999272,0.0121292967512243,11,11,6,9,6,11
"dgp1",30,500,"theory","A-Ref",500,1.75413186739369,1.75384159311176,0.0139724813710746,3.07717344798127,3.07596033385035,0.049054090469791,33.8696804972317,33.8464490261781,1.01536784055121,5.81911326017724,5.81777010551848,0.08727310956089,0.0980733333333333,0.0977777777777778,0.00149023226434248,1,1,0,0.26445,0.266666666666667,0.0111767419825686,0.418162088771864,0.421052631578947,0.0138920015332479,1,1,0,0.26445,0.266666666666667,0.0111767419825686,0,0,0,31.734,32,1.34120903790824,0,0,0,88.266,88,1.34120903790824,780,780,0,120,120,0,31.734,32,1.34120903790824,0.101455172413793,0.101149425287356,0.00154161958380257,0.82,1,0.384572218943551,0.0192666666666667,0.0222222222222222,0.0149023226434248,0.0373906999176172,0.0434782608695652,0.028395498552026,1.734,2,1.34120903790824,0,0,0,88.266,88,1.34120903790824,780,780,0,90,90,0,1.734,2,1.34120903790824,0.748855720453578,0.748855720453578,0,0.366846649675445,0.365551562956355,0.0402386526899931,0.369319537057679,0.367681305206362,0.0381731219630757,0.116756385837848,0.116756385837848,0,0.116756385837848,0.116756385837848,0,NA,NA,NA,240.746,240,10.0948152330381,31.734,32,1.34120903790824,210.746,210,10.0948152330381,1.734,2,1.34120903790824,1,1,0,0.0791200000000031,0.0799999999999272,0.0121292967512243,9,8,4,7,4,9
"dgp1",30,500,"theory","A-Rlx",500,1.74879498938333,1.74893111892253,0.0164180849113257,3.05855292929738,3.05876006979066,0.0573822523612488,33.8566315329733,33.852333180578,1.01345933284604,5.81799418583441,5.81827577661848,0.0871227140586996,0.0980733333333333,0.0977777777777778,0.00149023226434248,1,1,0,0.26445,0.266666666666667,0.0111767419825686,0.418162088771864,0.421052631578947,0.0138920015332479,1,1,0,0.26445,0.266666666666667,0.0111767419825686,0,0,0,31.734,32,1.34120903790824,0,0,0,88.266,88,1.34120903790824,780,780,0,120,120,0,31.734,32,1.34120903790824,0.101455172413793,0.101149425287356,0.00154161958380257,0.82,1,0.384572218943551,0.0192666666666667,0.0222222222222222,0.0149023226434248,0.0373906999176172,0.0434782608695652,0.028395498552026,1.734,2,1.34120903790824,0,0,0,88.266,88,1.34120903790824,780,780,0,90,90,0,1.734,2,1.34120903790824,0.748855720453578,0.748855720453578,0,0.36728200868195,0.36692219989689,0.0399883423871896,0.36728200868195,0.36692219989689,0.0399883423871896,0.116756385837848,0.116756385837848,0,0.116756385837848,0.116756385837848,0,NA,NA,NA,240.746,240,10.0948152330381,31.734,32,1.34120903790824,210.746,210,10.0948152330381,1.734,2,1.34120903790824,1,1,0,0.0791200000000031,0.0799999999999272,0.0121292967512243,8,9,4,7,4,9
"dgp1",30,500,"theory","A-Des",500,1.30685038197135,1.30608421617199,0.0324342911263504,1.70890780013306,1.70585598164802,0.0845557060775733,31.9395888193619,31.9516246765098,0.870624071883238,5.65098816492289,5.65257680276791,0.0770288657301156,0.866666666666667,0.866666666666667,0,0.133333333333333,0.133333333333333,0,1,1,0,0.235294117647059,0.235294117647059,0,0,0,0,1,1,0,1,1,0,120,120,0,780,780,0,0,0,0,0,0,0,120,120,0,900,900,0,0.896551724137931,0.896551724137931,0,0.103448275862069,0.103448275862069,0,1,1,0,0.1875,0.1875,0,90,90,0,780,780,0,0,0,0,0,0,0,90,90,0,870,870,0,0.748855720453578,0.748855720453578,0,0.735505782093911,0.742418907396119,0.0459332365976493,0.290570119533415,0.289140384868289,0.01833658523831,0.116756385837848,0.116756385837848,0,0.116756385837848,0.116756385837848,0,NA,NA,NA,240.746,240,10.0948152330381,31.734,32,1.34120903790824,210.746,210,10.0948152330381,1.734,2,1.34120903790824,1,1,0,0.0791200000000031,0.0799999999999272,0.0121292967512243,6.5,6.5,10.5,10.5,10.5,6.5
"dgp1",30,500,"theory","ScL",500,1.08153182263903,1.08112015241722,0.0491211865125166,1.17211914856336,1.16882081007484,0.106515860874988,31.4215596865319,31.4371017813061,0.83961690418059,5.60499379304946,5.60687986138602,0.0749366225805093,0.0140266666666667,0.0133333333333333,0.00408817919547542,0.927682157970077,0.928571428571429,0.0235396698642613,0.971183333333333,0.975,0.0160460520036282,0.94871812926414,0.949789915966387,0.0146016257586946,0.988248717948718,0.988461538461539,0.00412157339367018,0.971183333333333,0.975,0.0160460520036282,0.0117512820512821,0.0115384615384615,0.00412157339367016,116.542,117,1.92552624043538,9.166,9,3.21482724706273,3.458,3,1.92552624043538,770.834,771,3.21482724706273,120,120,0,125.708,126,3.81416198703289,0.0145103448275862,0.0137931034482759,0.00422915089187112,0.905222261800416,0.90625,0.0301378065820388,0.961577777777778,0.966666666666667,0.0213947360048376,0.932183196336527,0.932987910189983,0.0191774098966681,86.542,87,1.92552624043538,9.166,9,3.21482724706273,3.458,3,1.92552624043538,770.834,771,3.21482724706273,90,90,0,95.708,96,3.81416198703289,0.748855720453578,0.748855720453578,0,0.497569714201812,0.496741486677493,0.0318464450010694,0.295812182675019,0.294538357442156,0.0226225665452155,0.116756385837848,0.116756385837848,0,NA,NA,NA,0.116756385837848,0.116756385837848,0,240.746,240,10.0948152330381,31.734,32,1.34120903790824,210.746,210,10.0948152330381,1.734,2,1.34120903790824,1,1,0,0.0791200000000031,0.0799999999999272,0.0121292967512243,4,4,1,1,1,1
"dgp1",30,1000,"theory","L",500,0.537919186004441,0.539929388482126,0.0248416418585119,0.289972923627567,0.291523747077337,0.0265964657100716,30.2688054686095,30.2548667781108,0.813709161420269,5.50121369173705,5.50044241633605,0.0739210057052928,0.134777777777778,0.134444444444444,0.0112778625117885,0.498190405357598,0.49792531120332,0.0210975001636816,1,1,0,0.66479289765578,0.664819944598338,0.0187386085619233,0.844487179487179,0.844871794871795,0.0130129182828329,1,1,0,0.155512820512821,0.155128205128205,0.0130129182828329,120,120,0,121.3,121,10.1500762606097,0,0,0,658.7,659,10.1500762606097,120,120,0,241.3,241,10.1500762606097,0.139425287356322,0.139080459770115,0.0116667543225399,0.426924042160424,0.42654028436019,0.0206839544915822,1,1,0,0.598090953660467,0.598006644518272,0.0202402344503918,90,90,0,121.3,121,10.1500762606097,0,0,0,658.7,659,10.1500762606097,90,90,0,211.3,211,10.1500762606097,0.748855720453578,0.748855720453578,0,0.658508440873107,0.657768431471231,0.0177525983307195,0.248762256957488,0.247717300788559,0.0142779696115179,0.0825179008899984,0.0825179008899984,0,NA,NA,NA,NA,NA,NA,241.3,241,10.1500762606097,39.484,39,2.99527751214299,211.3,211,10.1500762606097,9.484,9,2.99527751214299,1,1,0,0.117100000000007,0.119999999999891,0.0145262529252337,1,1,8,4,8,4
"dgp1",30,1000,"theory","L-Th",500,0.541190703594439,0.542816468493838,0.0420056183884313,0.294648320689286,0.294649719340514,0.0456178931223123,30.2794930595848,30.2647626049965,0.814183638480156,5.5021847100538,5.50134188529676,0.0739419424728461,0.00235555555555556,0.00222222222222222,0.00149783154739368,0.999798002986951,1,0.00128954471193231,0.982533333333333,0.983333333333333,0.0111503759573479,0.991058207559293,0.991596638655462,0.00573252189729445,0.999969230769231,1,0.000196413193238769,0.982533333333333,0.983333333333333,0.0111503759573479,3.07692307692308e-05,0,0.00019641319323877,117.904,118,1.33804511488175,0.024,0,0.153202290726241,2.096,2,1.33804511488175,779.976,780,0.153202290726241,120,120,0,117.928,118,1.34552475776089,0.0024367816091954,0.00229885057471264,0.00154948091109691,0.999729750570554,1,0.00172538698919328,0.976711111111111,0.977777777777778,0.0148671679431306,0.988028445805254,0.98876404494382,0.00769628619127827,87.904,88,1.33804511488175,0.024,0,0.153202290726241,2.096,2,1.33804511488175,779.976,780,0.153202290726241,90,90,0,87.928,88,1.34552475776089,0.748855720453578,0.748855720453578,0,0.639216526056084,0.639158823445482,0.0162610111636069,0.248762256957488,0.247717300788559,0.0142779696115179,0.0825179008899984,0.0825179008899984,0,NA,NA,NA,NA,NA,NA,241.3,241,10.1500762606097,39.484,39,2.99527751214299,211.3,211,10.1500762606097,9.484,9,2.99527751214299,1,1,0,0.117100000000007,0.119999999999891,0.0145262529252337,2,2,1,1,1,1
"dgp1",30,1000,"theory","L-Ref",500,0.689315721949497,0.689116401565656,0.0272530912686276,0.475897410048485,0.474881414913185,0.0375460715999522,30.4847518741222,30.4655732398177,0.82482286555259,5.52079570536142,5.5195627735704,0.0746847334059932,0.134777777777778,0.134444444444444,0.0112778625117885,0.498190405357598,0.49792531120332,0.0210975001636816,1,1,0,0.66479289765578,0.664819944598338,0.0187386085619233,0.844487179487179,0.844871794871795,0.0130129182828329,1,1,0,0.155512820512821,0.155128205128205,0.0130129182828329,120,120,0,121.3,121,10.1500762606097,0,0,0,658.7,659,10.1500762606097,120,120,0,241.3,241,10.1500762606097,0.139425287356322,0.139080459770115,0.0116667543225399,0.426924042160424,0.42654028436019,0.0206839544915822,1,1,0,0.598090953660467,0.598006644518272,0.0202402344503918,90,90,0,121.3,121,10.1500762606097,0,0,0,658.7,659,10.1500762606097,90,90,0,211.3,211,10.1500762606097,0.748855720453578,0.748855720453578,0,0.771921621100383,0.772575873947294,0.027311026142069,0.256123709417328,0.254589260151418,0.0125210072535024,0.0825179008899984,0.0825179008899984,0,NA,NA,NA,NA,NA,NA,241.3,241,10.1500762606097,39.484,39,2.99527751214299,211.3,211,10.1500762606097,9.484,9,2.99527751214299,1,1,0,0.117100000000007,0.119999999999891,0.0145262529252337,4,4,8,4,8,4
"dgp1",30,1000,"theory","L-Rlx",500,0.545000421231661,0.546243503990928,0.0224494254504092,0.297528427892335,0.29838196581326,0.0243654336041745,30.2735309792391,30.2792810382695,0.813165241137546,5.50164376049893,5.50266125457073,0.073877110509508,0.134777777777778,0.134444444444444,0.0112778625117885,0.498190405357598,0.49792531120332,0.0210975001636816,1,1,0,0.66479289765578,0.664819944598338,0.0187386085619233,0.844487179487179,0.844871794871795,0.0130129182828329,1,1,0,0.155512820512821,0.155128205128205,0.0130129182828329,120,120,0,121.3,121,10.1500762606097,0,0,0,658.7,659,10.1500762606097,120,120,0,241.3,241,10.1500762606097,0.139425287356322,0.139080459770115,0.0116667543225399,0.426924042160424,0.42654028436019,0.0206839544915822,1,1,0,0.598090953660467,0.598006644518272,0.0202402344503918,90,90,0,121.3,121,10.1500762606097,0,0,0,658.7,659,10.1500762606097,90,90,0,211.3,211,10.1500762606097,0.748855720453578,0.748855720453578,0,0.715180240120324,0.714620424277469,0.0212978696518641,0.245662140733911,0.245426600597638,0.0128717478294181,0.0825179008899984,0.0825179008899984,0,NA,NA,NA,NA,NA,NA,241.3,241,10.1500762606097,39.484,39,2.99527751214299,211.3,211,10.1500762606097,9.484,9,2.99527751214299,1,1,0,0.117100000000007,0.119999999999891,0.0145262529252337,3,3,8,4,8,4
"dgp1",30,1000,"theory","L-Des",500,0.906925489783362,0.906324599366706,0.0214678569498916,0.822973791163048,0.821424279472876,0.0389912549476212,30.8567995734583,30.8662358553117,0.853374795545119,5.55435967548654,5.55573896619634,0.0768112538940823,0.866666666666667,0.866666666666667,0,0.133333333333333,0.133333333333333,0,1,1,0,0.235294117647059,0.235294117647059,0,0,0,0,1,1,0,1,1,0,120,120,0,780,780,0,0,0,0,0,0,0,120,120,0,900,900,0,0.896551724137931,0.896551724137931,0,0.103448275862069,0.103448275862069,0,1,1,0,0.1875,0.1875,0,90,90,0,780,780,0,0,0,0,0,0,0,90,90,0,870,870,0,0.748855720453578,0.748855720453578,0,0.742322346739979,0.745892552533063,0.0281753877876301,0.257965745727375,0.256223376409462,0.0125489857079648,0.0825179008899984,0.0825179008899984,0,NA,NA,NA,NA,NA,NA,241.3,241,10.1500762606097,39.484,39,2.99527751214299,211.3,211,10.1500762606097,9.484,9,2.99527751214299,1,1,0,0.117100000000007,0.119999999999891,0.0145262529252337,6.5,6.5,10.5,10.5,10.5,6.5
"dgp1",30,1000,"theory","A",500,1.72926633452344,1.72926787350846,0.0121822173424772,2.99051016532269,2.9903673783711,0.0421031494485833,33.6998929488275,33.6459896906616,1.07799779964026,5.80442272950585,5.80051632850395,0.0926655266155426,0.0894622222222222,0.09,0.00332808612460332,1,1,0,0.329033333333333,0.325,0.0249606459345249,0.49461935970928,0.490566037735849,0.0281545710761756,1,1,0,0.329033333333333,0.325,0.0249606459345249,0,0,0,39.484,39,2.99527751214299,0,0,0,80.516,81,2.99527751214299,780,780,0,120,120,0,39.484,39,2.99527751214299,0.0925471264367816,0.0931034482758621,0.00344284771510688,1,1,0,0.105377777777778,0.1,0.0332808612460332,0.189036193953386,0.181818181818182,0.0542268313438163,9.484,9,2.99527751214299,0,0,0,80.516,81,2.99527751214299,780,780,0,90,90,0,9.484,9,2.99527751214299,0.748855720453578,0.748855720453578,0,0.363312558549133,0.364228238489074,0.0334539169218545,0.362887762848766,0.364055811894922,0.0334752494616002,0.0825179008899984,0.0825179008899984,0,0.0825179008899984,0.0825179008899984,0,NA,NA,NA,241.3,241,10.1500762606097,39.484,39,2.99527751214299,211.3,211,10.1500762606097,9.484,9,2.99527751214299,1,1,0,0.117100000000007,0.119999999999891,0.0145262529252337,10,10,4,7,4,9
"dgp1",30,1000,"theory","A-Th",500,1.75269108702356,1.75245634709992,0.00860813313150252,3.07199999828792,3.07110324960389,0.0301830701596191,33.8236307887624,33.7761438898369,1.09228876011368,5.81505509608598,5.81172469025858,0.0937154385023302,0.09942,0.1,0.000797019982230385,1,1,0,0.25435,0.25,0.00597764986672788,0.405512776735904,0.4,0.00755141034871706,1,1,0,0.25435,0.25,0.00597764986672788,0,0,0,30.522,30,0.717317984007344,0,0,0,89.478,90,0.717317984007344,780,780,0,120,120,0,30.522,30,0.717317984007344,0.102848275862069,0.103448275862069,0.000824503429893498,0.408,0,0.491955323256249,0.0058,0,0.00797019982230383,0.0114097670405748,0,0.0155970656328864,0.522,0,0.717317984007344,0,0,0,89.478,90,0.717317984007344,780,780,0,90,90,0,0.522,0,0.717317984007344,0.748855720453578,0.748855720453578,0,0.362887762848766,0.364055811894922,0.0334752494616002,0.362887762848766,0.364055811894922,0.0334752494616002,0.0825179008899984,0.0825179008899984,0,0.0825179008899984,0.0825179008899984,0,NA,NA,NA,241.3,241,10.1500762606097,39.484,39,2.99527751214299,211.3,211,10.1500762606097,9.484,9,2.99527751214299,1,1,0,0.117100000000007,0.119999999999891,0.0145262529252337,11,11,6,9,6,11
"dgp1",30,1000,"theory","A-Ref",500,1.67081325157162,1.67278333764662,0.0273571738481327,2.79236383975837,2.79820411057316,0.0911838313978497,33.3605128187556,33.3182560400709,1.03041618655054,5.7751702764392,5.77219681166578,0.0890896785853821,0.0894622222222222,0.09,0.00332808612460332,1,1,0,0.329033333333333,0.325,0.0249606459345249,0.49461935970928,0.490566037735849,0.0281545710761756,1,1,0,0.329033333333333,0.325,0.0249606459345249,0,0,0,39.484,39,2.99527751214299,0,0,0,80.516,81,2.99527751214299,780,780,0,120,120,0,39.484,39,2.99527751214299,0.0925471264367816,0.0931034482758621,0.00344284771510688,1,1,0,0.105377777777778,0.1,0.0332808612460332,0.189036193953386,0.181818181818182,0.0542268313438163,9.484,9,2.99527751214299,0,0,0,80.516,81,2.99527751214299,780,780,0,90,90,0,9.484,9,2.99527751214299,0.748855720453578,0.748855720453578,0,0.369888979295379,0.362540496370429,0.0586512799706649,0.353637146936703,0.352901095610515,0.0368040634367081,0.0825179008899984,0.0825179008899984,0,0.0825179008899984,0.0825179008899984,0,NA,NA,NA,241.3,241,10.1500762606097,39.484,39,2.99527751214299,211.3,211,10.1500762606097,9.484,9,2.99527751214299,1,1,0,0.117100000000007,0.119999999999891,0.0145262529252337,9,8,4,7,4,9
"dgp1",30,1000,"theory","A-Rlx",500,1.66798125954232,1.66949183277843,0.0282636254417867,2.78295871704246,2.78720299711166,0.0940391385704376,33.3919037354791,33.3361012940571,1.04512796548917,5.77786867101347,5.77374239884137,0.0902976374372926,0.0894622222222222,0.09,0.00332808612460332,1,1,0,0.329033333333333,0.325,0.0249606459345249,0.49461935970928,0.490566037735849,0.0281545710761756,1,1,0,0.329033333333333,0.325,0.0249606459345249,0,0,0,39.484,39,2.99527751214299,0,0,0,80.516,81,2.99527751214299,780,780,0,120,120,0,39.484,39,2.99527751214299,0.0925471264367816,0.0931034482758621,0.00344284771510688,1,1,0,0.105377777777778,0.1,0.0332808612460332,0.189036193953386,0.181818181818182,0.0542268313438163,9.484,9,2.99527751214299,0,0,0,80.516,81,2.99527751214299,780,780,0,90,90,0,9.484,9,2.99527751214299,0.748855720453578,0.748855720453578,0,0.364688421736022,0.36316732708188,0.039784937415512,0.357265082183358,0.358397612630289,0.0352448454432929,0.0825179008899984,0.0825179008899984,0,0.0825179008899984,0.0825179008899984,0,NA,NA,NA,241.3,241,10.1500762606097,39.484,39,2.99527751214299,211.3,211,10.1500762606097,9.484,9,2.99527751214299,1,1,0,0.117100000000007,0.119999999999891,0.0145262529252337,8,9,4,7,4,9
"dgp1",30,1000,"theory","A-Des",500,0.906925489783362,0.906324599366706,0.0214678569498916,0.822973791163048,0.821424279472876,0.0389912549476212,30.8567995734583,30.8662358553117,0.853374795545119,5.55435967548654,5.55573896619634,0.0768112538940824,0.866666666666667,0.866666666666667,0,0.133333333333333,0.133333333333333,0,1,1,0,0.235294117647059,0.235294117647059,0,0,0,0,1,1,0,1,1,0,120,120,0,780,780,0,0,0,0,0,0,0,120,120,0,900,900,0,0.896551724137931,0.896551724137931,0,0.103448275862069,0.103448275862069,0,1,1,0,0.1875,0.1875,0,90,90,0,780,780,0,0,0,0,0,0,0,90,90,0,870,870,0,0.748855720453578,0.748855720453578,0,0.742322346739979,0.745892552533062,0.0281753877876301,0.257965745727375,0.256223376409462,0.0125489857079648,0.0825179008899984,0.0825179008899984,0,0.0825179008899984,0.0825179008899984,0,NA,NA,NA,241.3,241,10.1500762606097,39.484,39,2.99527751214299,211.3,211,10.1500762606097,9.484,9,2.99527751214299,1,1,0,0.117100000000007,0.119999999999891,0.0145262529252337,6.5,6.5,10.5,10.5,10.5,6.5
"dgp1",30,1000,"theory","ScL",500,0.758970801680117,0.760119533066958,0.0305725665333695,0.576969490263748,0.577781706253216,0.0463067895454338,30.6253507902108,30.601634735777,0.836668542088613,5.5335030337526,5.53187443218895,0.0755405746494792,0.0102155555555556,0.01,0.00336847137015927,0.929409195899823,0.930232558139535,0.0217137004095928,0.999916666666667,1,0.000829986599597257,0.96324352705396,0.963855421686747,0.0116985515246124,0.988225641025641,0.988461538461539,0.0038811385273814,0.999916666666667,1,0.000829986599597257,0.011774358974359,0.0115384615384615,0.00388113852738139,119.99,120,0.0995983919516712,9.184,9,3.02728805135748,0.01,0,0.0995983919516712,770.816,771,3.02728805135748,120,120,0,129.174,129,3.02622538489127,0.010567816091954,0.0103448275862069,0.00348462555533718,0.908235136816363,0.909090909090909,0.0276271948759981,0.999888888888889,1,0.00110664879946301,0.951641530992617,0.952380952380952,0.0152172249692816,89.99,90,0.0995983919516712,9.184,9,3.02728805135748,0.01,0,0.0995983919516712,770.816,771,3.02728805135748,90,90,0,99.174,99,3.02622538489127,0.748855720453578,0.748855720453578,0,0.571285208847119,0.570683788917804,0.0184604109401974,0.261264587248396,0.259780525494472,0.0158165779972163,0.0825179008899984,0.0825179008899984,0,NA,NA,NA,0.0825179008899984,0.0825179008899984,0,241.3,241,10.1500762606097,39.484,39,2.99527751214299,211.3,211,10.1500762606097,9.484,9,2.99527751214299,1,1,0,0.117100000000007,0.119999999999891,0.0145262529252337,5,5,2,2,2,2
"dgp1",30,2000,"theory","L",500,0.380719403991686,0.380368279305447,0.0177983759144253,0.145263413196605,0.144680027947954,0.0135657556460047,30.167701458782,30.1691085603381,0.796329375321838,5.49203594155324,5.49264130980645,0.0724788371397085,0.136373333333333,0.136666666666667,0.0106973913616421,0.495146791262844,0.493827160493827,0.0198008687331417,1,1,0,0.662105445598018,0.661157024793388,0.017651309073578,0.842646153846154,0.842307692307692,0.0123431438788178,1,1,0,0.157353846153846,0.157692307692308,0.0123431438788178,120,120,0,122.736,123,9.6276522254779,0,0,0,657.264,657,9.6276522254779,120,120,0,242.736,243,9.6276522254779,0.141075862068966,0.141379310344828,0.0110662669258367,0.423933122081175,0.422535211267606,0.019381454701598,1,1,0,0.595181086059453,0.594059405940594,0.0190382978652924,90,90,0,122.736,123,9.6276522254779,0,0,0,657.264,657,9.6276522254779,90,90,0,212.736,213,9.6276522254779,0.748855720453578,0.748855720453578,0,0.685068836077247,0.685413932001327,0.0122873908561981,0.230038940256499,0.22884481350213,0.0098862842085255,0.058334370923819,0.058334370923819,0,NA,NA,NA,NA,NA,NA,242.736,243,9.6276522254779,71.226,71,4.10470720545144,212.736,213,9.6276522254779,41.226,41,4.10470720545144,1,1,0,0.186559999999991,0.190000000000055,0.0176859261552279,2,2,8,7,8,7
"dgp1",30,2000,"theory","L-Th",500,0.35426535288405,0.353530775104825,0.0183412281955804,0.125839668104479,0.124984008949074,0.0129985444667495,30.1479302274438,30.1598307891697,0.792910398038955,5.49023943752098,5.49179667560764,0.0721911994058571,2e-05,0,0.000147871410794931,0.999851239669421,1,0.00109986999764824,1,1,0,0.99992531120332,1,0.000552216886786047,0.999976923076923,1,0.000170620858609535,1,1,0,2.30769230769231e-05,0,0.000170620858609536,120,120,0,0.018,0,0.133084269715438,0,0,0,779.982,780,0.133084269715438,120,120,0,120.018,120,0.133084269715438,2.06896551724138e-05,0,0.000152970424960273,0.999802197802198,1,0.00146246450236744,1,1,0,0.999900552486188,1,0.000735272208372582,90,90,0,0.018,0,0.133084269715438,0,0,0,779.982,780,0.133084269715438,90,90,0,90.018,90,0.133084269715438,0.748855720453578,0.748855720453578,0,0.673839434328829,0.673587599162297,0.0103736777336471,0.230038940256499,0.22884481350213,0.0098862842085255,0.058334370923819,0.058334370923819,0,NA,NA,NA,NA,NA,NA,242.736,243,9.6276522254779,71.226,71,4.10470720545144,212.736,213,9.6276522254779,41.226,41,4.10470720545144,1,1,0,0.186559999999991,0.190000000000055,0.0176859261552279,1,1,1,1,1,1
